"First","Last","Keeper","Team","Season","Min","Shots","Goals","Saves","Header%","Dist","xG","G-xG","Goals/Shot","xG/Shot","G-xG/Shot","Comp ($K)","Min/96","Shots/96","Goals/96","Saves/96","Header%/96","Dist/96","xG/96","G-xG/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Tim","Melia","Tim Melia","SKC",2017,2935,114,23,91,0.175438596491228,18.8605535468756,36.292,-13.2921251350753,0.201754385964912,0.318351974869081,-0.116597588904169,167.5,2935,3.72879045996593,0.752299829642249,2.97649063032368,0.175438596491228,18.8605535468756,1.18706780680314,-0.434767977160894,167.5,271,216,"Melia 2017"
"Stefan","Frei","Stefan Frei","SEA",2018,3178,146,33,113,0.157534246575342,19.4972315021623,45.584,-12.5843033803097,0.226027397260274,0.312221256029519,-0.0861938587692448,262.50008,3178,4.41032095657646,0.99685336689742,3.41346758967904,0.157534246575342,19.4972315021623,1.37699594855561,-0.380142581658192,262.50008,349,261,"Frei 2018"
"Matt","Turner","Matt Turner","NER",2019,1904,116,28,88,0.120689655172414,17.5216804140396,38.67,-10.6702309752692,0.241379310344828,0.333364060131631,-0.0919847497868033,75.938,1904,5.84873949579832,1.41176470588235,4.43697478991597,0.120689655172414,17.5216804140396,1.94975954497156,-0.537994839089203,75.938,297,232,"Turner 2019"
"Bill","Hamid","Bill Hamid","DCU",2014,NA,144,34,110,0.131944444444444,18.4343317483819,44.132,-10.1321543982326,0.236111111111111,0.30647329443217,-0.0703621833210594,114.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,265,"Hamid 2014"
"Luis","Robles","Luis Robles","NYRB",2013,NA,142,39,103,0.0915492957746479,19.2756084967887,48.273,-9.2732822080454,0.274647887323944,0.339952691605954,-0.0653048042820099,77.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,305,"Robles 2013"
"Nick","Rimando","Nick Rimando","RSL",2015,2295,89,23,66,0.213483146067416,15.8537427522752,31.734,-8.73398043058593,0.258426966292135,0.356561577871752,-0.0981346115796172,370,2295,3.72287581699346,0.962091503267974,2.76078431372549,0.213483146067416,15.8537427522752,1.32743447552778,-0.365342972259804,370,247,212,"Rimando 2015"
"Steve","Clark","Steve Clark","POR",2019,2365,108,24,84,0.157407407407407,18.7882851637557,32.547,-8.54667691145539,0.222222222222222,0.301358119550513,-0.0791358973282907,140,2365,4.38393234672304,0.974207188160677,3.40972515856237,0.157407407407407,18.7882851637557,1.32113360824512,-0.346926420084447,140,255,219,"Clark 2019"
"Dan","Kennedy","Dan Kennedy","CHV",2011,NA,136,36,100,0.183823529411765,19.4749531700294,43.77,-7.77037773165499,0.264705882352941,0.321841012732757,-0.0571351303798161,62.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,284,"Kennedy 2011"
"Nick","Rimando","Nick Rimando","RSL",2014,NA,96,25,71,0.166666666666667,18.2614273690937,32.236,-7.23584580217541,0.260416666666667,0.335790060439327,-0.0753733937726605,235.83333,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,223,"Rimando 2014"
"Michael","Gspurning","Michael Gspurning","SEA",2012,NA,74,15,59,0.175675675675676,19.5242440993108,22.05,-7.05007524523591,0.202702702702703,0.297973989800485,-0.0952712870977826,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,180,"Gspurning 2012"
"Andy","Gruenebaum","Andy Gruenebaum","CLB",2012,NA,164,40,124,0.182926829268293,20.51248094,46.994,-6.9935808648592,0.24390243902439,0.286546224785727,-0.0426437857613366,78.66667,NA,NA,NA,NA,NA,NA,NA,NA,NA,356,309,"Gruenebaum 2012"
"Stefan","Frei","Stefan Frei","SEA",2015,2891,144,33,111,0.173611111111111,19.9196385857677,39.829,-6.82887969005104,0.229166666666667,0.276589442292021,-0.0474227756253544,165,2891,4.78173642338291,1.09581459702525,3.68592182635766,0.173611111111111,19.9196385857677,1.32257781053092,-0.226763213505673,165,305,258,"Frei 2015"
"Nick","Rimando","Nick Rimando","RSL",2013,NA,110,28,82,0.190909090909091,18.1643428585909,34.687,-6.68653609786806,0.254545454545455,0.315332146344255,-0.0607866917988005,210.83333,NA,NA,NA,NA,NA,NA,NA,NA,NA,267,238,"Rimando 2013"
"Jon","Busch","Jon Busch","SJE",2011,NA,157,44,113,0.146496815286624,20.9286878175223,50.431,-6.43051621557042,0.280254777070064,0.321213479080066,-0.0409587020100027,151.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,340,"Busch 2011"
"Jon","Busch","Jon Busch","SJE",2014,NA,187,49,138,0.133689839572193,19.2272238664332,55.14,-6.14048583902438,0.262032085561497,0.294868908230077,-0.0328368226685796,184.58333,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,362,"Busch 2014"
"Evan","Bush","Evan Bush","MTL",2018,3257,182,50,132,0.203296703296703,17.446624853327,56.073,-6.07349103063484,0.274725274725275,0.308096104563928,-0.033370829838653,157.925,3257,5.36444580902671,1.47374884863371,3.890696960393,0.203296703296703,17.446624853327,1.65276485690542,-0.179016008271705,157.925,385,368,"Bush 2018"
"Donovan","Ricketts","Donovan Ricketts","POR",2013,NA,123,31,92,0.24390243902439,18.4332864431057,36.92,-5.92034476317387,0.252032520325203,0.300165404578649,-0.0481328842534461,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,250,"Ricketts 2013"
"Bill","Hamid","Bill Hamid","DCU",2015,2372,130,29,101,0.123076923076923,18.6801423898993,34.875,-5.87497163488671,0.223076923076923,0.268269012576052,-0.0451920894991285,405.5,2372,5.26138279932546,1.17369308600337,4.08768971332209,0.123076923076923,18.6801423898993,1.41146596835966,-0.237772882356292,405.5,268,242,"Hamid 2015"
"Steve","Clark","Steve Clark","CLB",2014,NA,150,40,110,0.133333333333333,19.1189221342267,45.869,-5.86875180158906,0.266666666666667,0.30579167867726,-0.0391250120105937,138.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,310,"Clark 2014"
"Jimmy","Nielsen","Jimmy Nielsen","SKC",2012,NA,102,25,77,0.166666666666667,19.2381990105588,30.819,-5.8191769157291,0.245098039215686,0.302148793291462,-0.0570507540757755,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,222,"Nielsen 2012"
"Sean","Johnson","Sean Johnson","CHI",2012,NA,143,35,108,0.202797202797203,19.7848091971259,40.661,-5.66059076867035,0.244755244755245,0.284339795585107,-0.0395845508298626,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,273,"Johnson 2012"
"Matt","Turner","Matt Turner","NER",2018,2592,124,40,84,0.17741935483871,17.56217501965,45.527,-5.52739776423446,0.32258064516129,0.367156433582536,-0.0445757884212457,67.5,2592,4.59259259259259,1.48148148148148,3.11111111111111,0.17741935483871,17.56217501965,1.68619991719387,-0.204718435712388,67.5,348,308,"Turner 2018"
"David","Ousted","David Ousted","VAN",2015,3246,135,36,99,0.125925925925926,18.5914785623605,41.435,-5.43529927024869,0.266666666666667,0.306928142742583,-0.0402614760759162,302.57,3246,3.99260628465804,1.06469500924214,2.9279112754159,0.125925925925926,18.5914785623605,1.22544323165246,-0.160748222410312,302.57,320,281,"Ousted 2015"
"Matt","Reis","Matt Reis","NER",2011,NA,152,41,111,0.171052631578947,19.7342373148882,46.401,-5.40093060035325,0.269736842105263,0.305269280265482,-0.0355324381602187,191.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,319,"Reis 2011"
"Luis","Robles","Luis Robles","NYRB",2018,2989,113,29,84,0.185840707964602,17.9365538301588,34.397,-5.39655343981238,0.256637168141593,0.304394278228428,-0.0477571100868352,460.00008,2989,3.62930746068919,0.93141518902643,2.69789227166276,0.185840707964602,17.9365538301588,1.10474042496554,-0.173325235939106,460.00008,265,239,"Robles 2018"
"Tyler","Deric","Tyler Deric","HOU",2016,811,45,7,38,0.177777777777778,17.3659868433904,12.307,-5.30681313811888,0.155555555555556,0.273484736402642,-0.117929180847086,170,811,5.32675709001233,0.828606658446362,4.49815043156597,0.177777777777778,17.3659868433904,1.45678675864293,-0.628180100196563,170,162,112,"Deric 2016"
"David","Bingham","David Bingham","SJE",2016,3187,143,37,106,0.174825174825175,18.2737526072107,42.183,-5.18254237809205,0.258741258741259,0.294982813832811,-0.0362415550915528,152.75,3187,4.30749921556323,1.11452776906181,3.19297144650141,0.174825174825175,18.2737526072107,1.27063823918947,-0.156110470127655,152.75,327,286,"Bingham 2016"
"Tim","Melia","Tim Melia","SKC",2018,3301,145,39,106,0.0896551724137931,20.2622803885782,44.18,-5.17973858183184,0.268965517241379,0.304687852288495,-0.0357223350471161,316.66667,3301,4.2169039684944,1.13420175704332,3.08270221145108,0.0896551724137931,20.2622803885782,1.28483941346739,-0.15063765642407,316.66667,345,301,"Melia 2018"
"Donovan","Ricketts","Donovan Ricketts","LAG",2011,NA,52,11,41,0.230769230769231,18.893444682,15.95,-4.95002225707157,0.211538461538462,0.306731197251376,-0.0951927357129147,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,152,"Ricketts 2011"
"Bill","Hamid","Bill Hamid","DCU",2017,2281,130,32,98,0.176923076923077,18.7067353786435,36.791,-4.79108104527853,0.246153846153846,0.283008315732912,-0.0368544695790656,395.5,2281,5.47128452433143,1.3467777290662,4.12450679526523,0.176923076923077,18.7067353786435,1.54841901812658,-0.201641289060385,395.5,276,252,"Hamid 2017"
"Brad","Guzan","Brad Guzan","ATL",2017,1331,46,9,37,0.195652173913043,19.7429363018858,13.79,-4.78996929837287,0.195652173913043,0.299781941268976,-0.104129767355932,400.008,1331,3.31780616078137,0.649135987978963,2.6686701728024,0.195652173913043,19.7429363018858,0.994618371633205,-0.345482383654242,400.008,173,135,"Guzan 2017"
"Bill","Hamid","Bill Hamid","DCU",2019,3236,161,36,125,0.142857142857143,19.8327664989881,40.653,-4.65341543985383,0.22360248447205,0.252505685961825,-0.0289032014897754,487.495,3236,4.77626699629172,1.06798516687268,3.70828182941904,0.142857142857143,19.8327664989881,1.20603457423547,-0.138049407362784,487.495,312,283,"Hamid 2019"
"Tim","Melia","Tim Melia","SKC",2015,2187,110,28,82,0.209090909090909,17.8263484653066,32.537,-4.5368246669334,0.254545454545455,0.29578931515394,-0.0412438606084854,84.20333,2187,4.82853223593964,1.22908093278464,3.59945130315501,0.209090909090909,17.8263484653066,1.42822824326731,-0.199147310482673,84.20333,254,235,"Melia 2015"
"Kasey","Keller","Kasey Keller","SEA",2011,NA,144,34,110,0.201388888888889,19.73921558975,38.515,-4.51497463549611,0.236111111111111,0.26746510163539,-0.0313539905242785,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,268,"Keller 2011"
"Bill","Hamid","Bill Hamid","DCU",2011,NA,112,35,77,0.241071428571429,19.0962771584911,39.489,-4.48919208941654,0.3125,0.352582072226933,-0.0400820722269334,69.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,270,"Hamid 2011"
"Alex","Bono","Alex Bono","TOR",2017,2707,104,32,72,0.0961538461538462,18.3918544263983,36.485,-4.4846617631003,0.307692307692308,0.350814055414426,-0.0431217477221183,90.2,2707,3.6882157369782,1.13483561137791,2.5533801256003,0.0961538461538462,18.3918544263983,1.29387791993263,-0.159042308554721,90.2,273,253,"Bono 2017"
"Tally","Hall","Tally Hall","HOU",2013,NA,134,39,95,0.111940298507463,18.6951399566791,43.47,-4.46953148341639,0.291044776119403,0.324399488682212,-0.0333547125628089,198.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,307,"Hall 2013"
"Luis","Robles","Luis Robles","NYRB",2017,3267,146,46,100,0.143835616438356,18.5642411999395,50.412,-4.41238429347059,0.315068493150685,0.345290303379936,-0.0302218102292506,430.00008,3267,4.29017447199265,1.35169880624426,2.93847566574839,0.143835616438356,18.5642411999395,1.4813556449872,-0.129656838742938,430.00008,369,349,"Robles 2017"
"Bill","Hamid","Bill Hamid","DCU",2012,NA,121,28,93,0.190082644628099,18.8375097543967,32.203,-4.20320464375257,0.231404958677686,0.266142187138451,-0.0347372284607651,84.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,233,"Hamid 2012"
"Joe","Willis","Joe Willis","HOU",2018,2542,120,40,80,0.158333333333333,16.5873122791172,44.04,-4.04034595257923,0.333333333333333,0.36700288293816,-0.0336695496048269,132.74992,2542,4.53186467348544,1.51062155782848,3.02124311565696,0.158333333333333,16.5873122791172,1.66320740025476,-0.152585842426281,132.74992,342,316,"Willis 2018"
"Nick","Rimando","Nick Rimando","RSL",2018,3138,160,56,104,0.125,15.4178241142012,59.964,-3.9637988537156,0.35,0.374773742835723,-0.0247737428357225,422.49996,3138,4.89483747609943,1.7131931166348,3.18164435946463,0.125,15.4178241142012,1.83445656149034,-0.121263444855544,422.49996,391,381,"Rimando 2018"
"Donovan","Ricketts","Donovan Ricketts","POR",2014,NA,147,42,105,0.122448979591837,20.2852261312585,45.951,-3.95058929703488,0.285714285714286,0.312589042836972,-0.0268747571226862,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,331,"Ricketts 2014"
"Stefan","Frei","Stefan Frei","SEA",2019,3312,163,47,116,0.134969325153374,18.9849120156261,50.89,-3.89013465177527,0.288343558282209,0.312209415041566,-0.0238658567593575,337.5,3312,4.72463768115942,1.36231884057971,3.36231884057971,0.134969325153374,18.9849120156261,1.47507636671812,-0.112757526138414,337.5,371,350,"Frei 2019"
"Nick","Rimando","Nick Rimando","RSL",2012,NA,116,33,83,0.181034482758621,18.556635836931,36.844,-3.8436858635171,0.28448275862069,0.317617981582044,-0.0331352229613543,178.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,263,"Rimando 2012"
"Tim","Howard","Tim Howard","COL",2016,1620,72,19,53,0.152777777777778,20.0088083494966,22.697,-3.69667325690886,0.263888888888889,0.315231573012623,-0.0513426841237342,2575,1620,4.26666666666667,1.12592592592593,3.14074074074074,0.152777777777778,20.0088083494966,1.34498804485386,-0.219062118927933,2575,214,197,"Howard 2016"
"Tyler","Deric","Tyler Deric","HOU",2014,NA,49,14,35,0.102040816326531,19.8112162369184,17.612,-3.61155847132598,0.285714285714286,0.359419560639306,-0.0737052749250199,97.66667,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,172,"Deric 2014"
"Bill","Hamid","Bill Hamid","DCU",2018,1346,62,12,50,0.129032258064516,19.1951932461946,15.442,-3.44212941344968,0.193548387096774,0.249066603442737,-0.0555182163459626,93.175,1346,4.42199108469539,0.855869242199108,3.56612184249629,0.129032258064516,19.1951932461946,1.10137029991915,-0.245501057720037,93.175,182,156,"Hamid 2018"
"Jeff","Attinella","Jeff Attinella","RSL",2014,NA,59,14,45,0.135593220338983,20.1618835919322,17.353,-3.35307301229233,0.23728813559322,0.294119881564277,-0.0568317459710564,48.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,168,"Attinella 2014"
"Alec","Kann","Alec Kann","ATL",2017,1715,78,23,55,0.179487179487179,18.8243496194417,26.161,-3.16078811419366,0.294871794871795,0.335394719412739,-0.0405229245409444,77.004,1715,4.36618075801749,1.28746355685131,3.07871720116618,0.179487179487179,18.8243496194417,1.46439397024058,-0.176930413389266,77.004,226,213,"Kann 2017"
"Jeff","Attinella","Jeff Attinella","POR",2018,2088,85,21,64,0.141176470588235,20.7585414038172,24.132,-3.13163109481205,0.247058823529412,0.283901542291906,-0.0368427187624947,123.99996,2088,3.90804597701149,0.96551724137931,2.94252873563218,0.141176470588235,20.7585414038172,1.10950028022124,-0.143983038841933,123.99996,217,207,"Attinella 2018"
"Andre","Blake","Andre Blake","PHI",2017,2471,121,34,87,0.115702479338843,18.567563679517,37.124,-3.12402974471293,0.28099173553719,0.306810163179446,-0.0258184276422557,186.5,2471,4.70093079724808,1.32092270335896,3.38000809388911,0.115702479338843,18.567563679517,1.44229334499896,-0.121370641640001,186.5,280,264,"Blake 2017"
"Joe","Bendik","Joe Bendik","ORL",2017,3159,168,50,118,0.101190476190476,18.6691886189246,53.054,-3.05368657936157,0.297619047619048,0.315795753448581,-0.0181767058295332,174.0834,3159,5.10541310541311,1.51946818613485,3.58594491927825,0.101190476190476,18.6691886189246,1.61226777829019,-0.0927995921553375,174.0834,379,370,"Bendik 2017"
"Daniel","Vega","Daniel Vega","SJE",2019,3310,161,53,108,0.124223602484472,17.9837076018685,56.029,-3.02923070127333,0.329192546583851,0.348007644107288,-0.0188150975234368,210,3310,4.66948640483384,1.53716012084592,3.13232628398792,0.124223602484472,17.9837076018685,1.62501696293723,-0.0878568420913111,210,384,378,"Vega 2019"
"Steve","Clark","Steve Clark","CLB",2016,3041,157,48,109,0.184713375796178,16.9526235430587,51.025,-3.02506372984431,0.305732484076433,0.325000405922575,-0.0192679218461421,238.33333,3041,4.9562643867149,1.5152910226899,3.44097336402499,0.184713375796178,16.9526235430587,1.61078793754194,-0.0954969148520402,238.33333,374,357,"Clark 2016"
"Raul","Fernandez","Raul Fernandez","FCD",2013,NA,126,38,88,0.103174603174603,18.141989177246,41.015,-3.01503940854671,0.301587301587302,0.325516185782117,-0.0239288841948151,237.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,291,"Fernandez 2013"
"Tyler","Miller","Tyler Miller","LAFC",2019,2728,97,25,72,0.154639175257732,17.8104245355476,27.813,-2.81306671289233,0.257731958762887,0.286732646524663,-0.0290006877617766,77.565,2728,3.41348973607038,0.879765395894428,2.53372434017595,0.154639175257732,17.8104245355476,0.978758945908235,-0.0989935500138063,77.565,229,224,"Miller 2019"
"Chris","Seitz","Chris Seitz","FCD",2016,2674,90,28,62,0.211111111111111,18.839993066316,30.779,-2.77857680211962,0.311111111111111,0.341984186690218,-0.0308730755791069,136,2674,3.23111443530292,1.00523560209424,2.22587883320868,0.211111111111111,18.839993066316,1.10499004226009,-0.0997544401658504,136,243,237,"Seitz 2016"
"Bobby","Shuttleworth","Bobby Shuttleworth","NER",2014,NA,132,39,93,0.121212121212121,18.2503338882955,41.765,-2.76476547961481,0.295454545454545,0.31639973848193,-0.0209451930273849,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,302,"Shuttleworth 2014"
"David","Bingham","David Bingham","SJE",2015,3242,143,38,105,0.195804195804196,19.1974635307005,40.742,-2.74177698633546,0.265734265734266,0.284907531372975,-0.0191732656387095,137.75,3242,4.2344231955583,1.12523133867983,3.10919185687847,0.195804195804196,19.1974635307005,1.20641905943498,-0.0811877207551523,137.75,315,293,"Bingham 2015"
"Stefan","Frei","Stefan Frei","SEA",2017,3125,120,36,84,0.133333333333333,19.3823050049598,38.614,-2.61405413444321,0.3,0.321783784453693,-0.0217837844536934,256.25,3125,3.6864,1.10592,2.58048,0.133333333333333,19.3823050049598,1.1862237430101,-0.0803037430100954,256.25,295,280,"Frei 2017"
"Matt","Pickens","Matt Pickens","COL",2012,NA,154,47,107,0.175324675324675,18.4659747473247,49.608,-2.60751422516922,0.305194805194805,0.322126715747852,-0.0169319105530469,181.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,355,"Pickens 2012"
"James","Marcinkowski","James Marcinkowski","SJE",2018,477,32,11,21,0.1875,16.9229255332763,13.576,-2.57550416330058,0.34375,0.424234505103143,-0.080484505103143,132,477,6.44025157232704,2.21383647798742,4.22641509433962,0.1875,16.9229255332763,2.7321769385259,-0.518340460538481,132,171,147,"Marcinkowski 2018"
"Zac","MacMath","Zac MacMath","VAN",2019,783,48,11,37,0.0833333333333333,19.6951908804564,13.544,-2.54377382087331,0.229166666666667,0.282161954601527,-0.0529952879348607,190,783,5.88505747126437,1.34865900383142,4.53639846743295,0.0833333333333333,19.6951908804564,1.66053931903428,-0.311880315202858,190,170,154,"MacMath 2019"
"Andre","Blake","Andre Blake","PHI",2015,560,34,8,26,0.0588235294117647,20.5607079585675,10.502,-2.50167456339919,0.235294117647059,0.308872781276447,-0.0735786636293881,123,560,5.82857142857143,1.37142857142857,4.45714285714286,0.0588235294117647,20.5607079585675,1.80028706801129,-0.428858496582719,123,147,120,"Blake 2015"
"David","Bingham","David Bingham","LAG",2019,3198,192,52,140,0.078125,19.7051783568593,54.449,-2.44862933658002,0.270833333333333,0.283586611128021,-0.0127532777946876,375,3198,5.76360225140713,1.5609756097561,4.20262664165103,0.078125,19.7051783568593,1.63448043036638,-0.0735048206102821,375,381,376,"Bingham 2019"
"Sean","Johnson","Sean Johnson","CHI",2015,1990,90,31,59,0.166666666666667,16.3256948716291,33.374,-2.37398019458973,0.344444444444444,0.370822002162108,-0.0263775577176636,253,1990,4.34170854271357,1.49547738693467,2.84623115577889,0.166666666666667,16.3256948716291,1.61000105461337,-0.1145236676787,253,261,248,"Johnson 2015"
"Jesse","Gonzalez","Jesse Gonzalez","FCD",2018,2041,91,28,63,0.142857142857143,17.7701743262531,30.348,-2.34770357715722,0.307692307692308,0.333491248100629,-0.0257989404083211,211.5,2041,4.28025477707006,1.31700146986771,2.96325330720235,0.142857142857143,17.7701743262531,1.42742750779377,-0.110426037926062,211.5,240,234,"Gonzalez 2018"
"Joe","Willis","Joe Willis","DCU",2011,NA,16,4,12,0.0625,19.8958969941875,6.339,-2.33943755938191,0.25,0.396214847461369,-0.146214847461369,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,69,"Willis 2011"
"Sean","Johnson","Sean Johnson","CHI",2014,NA,144,48,96,0.152777777777778,17.1582824601736,50.302,-2.30213038125121,0.333333333333333,0.3493203498698,-0.0159870165364667,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,358,"Johnson 2014"
"Bill","Hamid","Bill Hamid","DCU",2013,NA,117,37,80,0.153846153846154,17.7305296772051,39.247,-2.24653430214891,0.316239316239316,0.335440464120931,-0.0192011478816146,89.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,287,"Hamid 2013"
"Carlos","Carlos","Carlos","PHI",2019,346,11,2,9,0,18.2084946410672,4.233,-2.2332468900379,0.181818181818182,0.384840626367081,-0.2030224445489,NA,346,3.05202312138728,0.554913294797688,2.4971098265896,0,18.2084946410672,1.1745424897215,-0.619629194923809,NA,85,40,"Carlos 2019"
"Travis","Worra","Travis Worra","DCU",2016,1226,52,18,34,0.0384615384615385,18.907080406836,20.119,-2.11934914751619,0.346153846153846,0.386910560529158,-0.0407567143753114,53.472,1226,4.07177814029364,1.4094616639478,2.66231647634584,0.0384615384615385,18.907080406836,1.57541396261138,-0.165952298663585,53.472,209,191,"Worra 2016"
"Sean","Johnson","Sean Johnson","NYC",2019,2841,112,35,77,0.0982142857142857,19.6888502826096,37.064,-2.06371197314773,0.3125,0.330925999760248,-0.0184259997602476,400,2841,3.78458289334741,1.18268215417107,2.60190073917635,0.0982142857142857,19.6888502826096,1.25241687765652,-0.0697347234854566,400,279,278,"Johnson 2019"
"Tim","Melia","Tim Melia","SKC",2016,2591,93,27,66,0.0967741935483871,19.2427655627563,29.056,-2.05598151455414,0.290322580645161,0.312429908758647,-0.0221073281134854,152.5,2591,3.44577383249711,1.00038595137013,2.44538788112698,0.0967741935483871,19.2427655627563,1.07656280409,-0.0761768527198755,152.5,233,229,"Melia 2016"
"Andy","Gruenebaum","Andy Gruenebaum","CLB",2013,NA,99,28,71,0.0909090909090909,18.755027269202,29.982,-1.98233571337979,0.282828282828283,0.302851875892725,-0.0200235930644423,93.88667,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,236,"Gruenebaum 2013"
"Nick","Rimando","Nick Rimando","RSL",2016,2868,130,39,91,0.130769230769231,17.4043961511485,40.978,-1.97831829037636,0.3,0.315217833002895,-0.0152178330028951,420,2868,4.35146443514644,1.30543933054393,3.04602510460251,0.130769230769231,17.4043961511485,1.37165918963603,-0.0662198590920958,420,316,298,"Rimando 2016"
"John","McCarthy","John McCarthy","PHI",2018,95,6,0,6,0.166666666666667,16.458058561308,1.949,-1.94870790663358,0,0.324784651105597,-0.324784651105597,104.25,95,6.06315789473684,0,6.06315789473684,0.166666666666667,16.458058561308,1.96922062144025,-1.96922062144025,104.25,42,3,"McCarthy 2018"
"Stefan","Frei","Stefan Frei","TOR",2011,NA,155,49,106,0.141935483870968,19.5505916796645,50.946,-1.94626893885885,0.316129032258064,0.328685606057154,-0.0125565737990894,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,364,"Frei 2011"
"Mike","Magee","Mike Magee","LAG",2011,NA,3,0,3,0,14.03698775,1.813,-1.81265969627294,0,0.604219898757645,-0.604219898757645,105.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,6,"Magee 2011"
"Stefan","Frei","Stefan Frei","SEA",2016,3119,132,41,91,0.166666666666667,17.4722496046333,42.724,-1.72378250193806,0.310606060606061,0.323665018954076,-0.0130589583480156,206.25,3119,4.06284065405579,1.26194293042642,2.80089772362937,0.166666666666667,17.4722496046333,1.31499939730236,-0.0530564668759389,206.25,330,325,"Frei 2016"
"Jesse","Gonzalez","Jesse Gonzalez","FCD",2015,1047,47,10,37,0.0851063829787234,21.8576023729802,11.656,-1.6558727711528,0.212765957446809,0.247997293003251,-0.0352313355564425,69.375,1047,4.30945558739255,0.916905444126075,3.39255014326648,0.0851063829787234,21.8576023729802,1.06873331999109,-0.151827875865013,69.375,158,138,"Gonzalez 2015"
"Eloy","Room","Eloy Room","CLB",2019,1176,47,14,33,0.234042553191489,17.2149705603572,15.606,-1.60596094783141,0.297872340425532,0.332041722294285,-0.0341693818687534,NA,1176,3.83673469387755,1.14285714285714,2.69387755102041,0.234042553191489,17.2149705603572,1.27395599574134,-0.131098852884197,NA,183,174,"Room 2019"
"Raul","Fernandez","Raul Fernandez","FCD",2014,NA,90,24,66,0.111111111111111,20.6372425979556,25.585,-1.58535470669154,0.266666666666667,0.284281718963239,-0.0176150522965727,247.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,218,"Fernandez 2014"
"David","Bingham","David Bingham","SJE",2017,2168,91,33,58,0.175824175824176,17.8877620069423,34.542,-1.54179911972301,0.362637362637363,0.379580210106846,-0.0169428474694836,197.75,2168,4.02952029520295,1.46125461254613,2.56826568265683,0.175824175824176,17.8877620069423,1.52952616028294,-0.0682715477368121,197.75,266,259,"Bingham 2017"
"Richard","Sanchez","Richard Sanchez","CHI",2017,190,14,4,10,0.214285714285714,18.8422797796311,5.495,-1.49540163817147,0.285714285714286,0.392528688440819,-0.106814402726534,64.99992,190,7.07368421052632,2.02105263157895,5.05263157894737,0.214285714285714,18.8422797796311,2.77662398560243,-0.755571354023481,64.99992,100,84,"Sanchez 2017"
"Matt","Reis","Matt Reis","NER",2013,NA,36,7,29,0.111111111111111,19.9827071122222,8.495,-1.4945781605865,0.194444444444444,0.235960504460736,-0.0415160600162917,167.66667,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,119,"Reis 2013"
"Brad","Knighton","Brad Knighton","NER",2016,1218,49,17,32,0.122448979591837,14.7522461873561,18.484,-1.48430713262685,0.346938775510204,0.377230757808711,-0.0302919822985071,86.10525,1218,3.86206896551724,1.33990147783251,2.52216748768473,0.122448979591837,14.7522461873561,1.45689120257157,-0.116989724739062,86.10525,198,186,"Knighton 2016"
"Adrian","Zendejas","Adrian Zendejas","SKC",2019,97,4,1,3,0,9.99256113366336,2.467,-1.46717559989626,0.25,0.616793899974065,-0.366793899974065,70.25,97,3.95876288659794,0.989690721649485,2.96907216494845,0,9.99256113366336,2.44174079989733,-1.45205007824785,70.25,55,29,"Zendejas 2019"
"Bill","Hamid","Bill Hamid","DCU",2016,1900,94,25,69,0.138297872340426,17.6301949219211,26.464,-1.46382276781286,0.265957446808511,0.281530029444818,-0.015572582636307,370.5,1900,4.74947368421053,1.26315789473684,3.48631578947368,0.138297872340426,17.6301949219211,1.33711946616318,-0.0739615714263338,370.5,227,221,"Hamid 2016"
